nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
-0.05597291118712266
-0.053357626486224455
-0.05277662249095047
-0.06159434485830536
-0.06032427168569063
-0.06015333789837507
0.230168428906542
0.1447117919160752
0.24780237772541142
0.30982989087442503
0.25267882759487736
0.19036661472594313
0.1932777553147275
-0.1333642022278766
-0.005065727139796743
-0.2347628535165023
-0.2115455956005064
-0.39819675442127855
-0.45637715196719364
-0.29595002789693026
-0.2682313969972861
-0.26114359331396353
0.28049178563032
-0.25477530566735335
0.009802995880069729
-5.324398534018414e-06
-0.007544411939716418
-0.01382304670902699
-0.011381495416664776
0.03531810331262891
-0.0497784030750206
0.1319188594192296
0.574237932107559
0.537948820601392
0.6063819750594828
0.6099799560338492
0.6128790955986589
0.6140791787825357
0.6894717138552942
0.706403061622269
0.4260742036061471
-0.07413229417004918
-0.21317333732573457
-0.2952721913319417
-0.3048672203128954
-0.30418819280612985
-0.31262965090818656
-0.3360468476401114
-0.3617283799892575
-0.324700004877721
-0.25029081686436094
-0.08215089600977545
-0.007396706536346139
0.10286653139548022
0.13081428395093575
0.16069146293049613
0.19090373048469716
0.20973172599650544
0.21152972367686718
-0.1293994024571291
-0.1760193280029258
-0.10773201644805944
-0.1140891023260022
-0.11907726533786267
-0.13404844186539172
-0.15317266052464856
-0.17059712727821963
-0.19077772903231138
-0.05577919836164575
0.12681113767031246
-0.060741489616847624
-0.08342787968585924
-0.14169991202999238
-0.24183504233709233
-0.24049406081217523
-0.23908682722436136
-0.25545027030044176
-0.2832113903959538
-0.28738176293397827
-0.31696895575670037
-0.3383407882428875
-0.35868420713273275
-0.356336003121941
-0.35552118051274473
-0.3523734427075358
-0.2708360442141534
-0.2011295778163783
-0.17661062019998364
-0.057378182551577075
-0.03649695772298181
-0.03295894544719886
0.010414934495527604
0.011439231543898375
0.006575790596066028
-0.08745371097625884
-0.07083249076793532
0.026018912100018644
-0.04411760738423452
-0.04885794229693472
0.08049065819516432
0.01576792912742863
-0.036053579255293206
-0.0331074190408337
-0.06862177588680346
-0.15335662428845853
-0.2350209283780197
-0.2069926410123023
-0.09006530001686061
-0.18910432777720704
-0.2301203330562011
-0.26337055109430996
-0.26248198653494603
-0.2610453460181067
-0.2692857403428963
-0.2866939599765971
-0.31264342804377077
-0.32265394680464127
-0.33548301581403217
-0.34211794331800677
-0.34501928421277706
-0.35101278988289725
-0.3553226315299617
-0.351946078988006
-0.3325026977918216
-0.3310868467410456
-0.326652111316264
-0.30565722457001865
-0.2778866312384164
-0.20279477039435143
-0.1843379612212721
-0.1838344648949869
-0.18639995296839534
0.0012588242992097654
0.16226677779151766
0.17068990521059213
0.015006409582102927
-0.16969333934990624
-0.34413798436244214
-0.33637443915307863
-0.33860598005292397
-0.3384009814664315
-0.33909493493251086
-0.33923804502434296
-0.3465359429004511
-0.3441875335263378
-0.2933171461099047
0.08147299938541322
0.0241360112836633
0.062426784123008054
0.13395841255232047
0.11943762521431717
0.1458685215248821
0.07157606991749318
-0.006112121879067633
-0.012858382864262496
-0.06023196816476675
-0.05881331072323123
-0.06863841305423912
-0.09789931503814846
-0.13187320551219853
-0.186191225477359
-0.16719970254826683
-0.11054127499518956
-0.10274153706939736
-0.04988236962882261
-0.3322954514329619
-0.3364395067183721
-0.3305262899575866
-0.32595048437414437
-0.3269563710768595
-0.3456474096810713
-0.3433458124999358
-0.308172760098256
-0.28582002984370114
-0.24850788833936643
-0.24610637610076375
-0.24562978826695875
-0.2469991963118901
-0.2381108465504706
-0.1980362604575822
-0.17891283809410297
-0.27519938002167427
-0.27878038284511725
-0.2340423484011192
-0.21338341738069339
-0.21570609974738147
-0.20410053834042485
-0.19830179624748606
-0.24077604553433324
-0.3030178427704061
-0.2554311231993551
-0.2662515009511608
-0.26728851007032617
-0.29434482075064083
-0.28349726150286525
-0.23711610438324876
-0.1703492287763067
-0.19840720802100525
-0.10896579436591716
-0.12898034064761518
-0.1442009779299827
-0.17486216814599817
-0.3024776681548476
-0.3382856226714064
-0.38285400379158063
-0.4599572194350887
-0.4733958136529615
-0.48782826354304476
-0.49809792061089897
-0.479120151061147
-0.4708239505548958
-0.29841432406052637
-0.26569063130223236
-0.28488348875196656
-0.25051722070708454
-0.1619421330147297
-0.08550440656417688
-0.1260882635956419
-0.11381389593041027
-0.12385588679885297
-0.13235432283406057
-0.11677825215202321
-0.07675698713146976
-0.07921602986103997
-0.08454161240142843
-0.11623262072535265
-0.08412525355274475
-0.16188531374168685
-0.20667929982793903
-0.19344094731762146
-0.19027384648105417
-0.18270844555127835
-0.20168466795510306
-0.21377475454793177
-0.2753198410149051
-0.25593980441557856
-0.2715812961365033
-0.2473856939886327
-0.268826356836182
-0.272974078006953
-0.3254694602976249
-0.38388737513044946
-0.2349330939680706
-0.3037219551319334
-0.30290768766780884
-0.2709987159025876
-0.2759319509702777
-0.22888474910044668
-0.21450426279668117
-0.13561974113529895
-0.10969329949559661
-0.3940238618609345
-0.23880440085541182
-0.267489198940371
-0.2705199831194775
-0.2674191987797211
-0.2687243132895127
-0.3144198863198058
